name,symbol,website,github,careers
YOYOW,YOYOW,https://yoyow.org/,,
Shift,SHIFT,http://www.shiftnrg.org,https://github.com/ShiftNrg,
Mobius,MOBI,https://mobius.network/,https://github.com/mobius-network,
Dock,DOCK,https://dock.io,,https://jobs.dock.io/
Qbao,QBT,https://qbao.fund,,
Sentinel,SENT,https://sentinelgroup.io/,https://github.com/sentinel-official,
Phore,PHR,https://phore.io/,https://github.com/phoreproject/Phore,
U Network,UUU,https://u.network/,https://github.com/U-Network/unetwork,
Universa,UTNP,https://www.universa.io/,https://github.com/UniversaBlockchain/,
Presearch,PRE,https://www.presearch.io/,https://github.com/presearchofficial,
Viberate,VIB,https://www.viberate.com/,,
Spectre.ai Di...,SXDT,http://www.spectre.ai/,https://github.com/spectre-ai/,
Elastic,XEL,https://www.elastic.pw/,https://github.com/sprocket-fpga/xel_miner,
Legolas Exchange,LGO,https://legolas.exchange/,https://github.com/LegolasExchange/LegolasToken,
Neurotoken,NTK,https://neuromation.io/,,
Humaniq,HMQ,https://humaniq.com/,https://github.com/humaniq,https://humaniq.com//careers
Propy,PRO,https://propy.com/,,
Sentinel Chain,SENC,https://www.sentinel-chain.org/,https://github.com/InfoCorp-Technologies,
Medicalchain,MTN,https://medicalchain.com/en/,,https://medicalchain.com/en/careers/
Fortuna,FOTA,https://www.fota.top/,,https://www.fota.top//careers.html
BlockMason Cr...,BCPT,https://blockmason.io/,https://github.com/timgalebach,
DeepOnion,ONION,https://deeponion.org/,https://github.com/deeponion/deeponion,
FirstBlood,1ST,https://firstblood.io/,,
Refereum,RFR,https://refereum.com/,,
iXledger,IXT,https://www.ixledger.com/,,
Decision Token,HST,https://horizonstate.com/,https://github.com/HorizonState/token-sale,
OracleChain,OCT,http://oraclechain.io/,,
Bankex,BKX,https://bankex.com/en/,https://github.com/BankEx,
Stox,STX,https://www.stox.com/,https://github.com/stx-technologies/stox-token,
ColossusXT,COLX,http://colossusxt.io,https://github.com/ColossusCoinXT/ColossusCoinXT/,
Aurora DAO,AURA,https://auroradao.com,,
STK,STK,https://stktoken.com/,https://github.com/STKtoken,
PotCoin,POT,http://www.potcoin.com/,https://github.com/potcoin,
Proxeus,XES,https://proxeus.com/,https://github.com/ProxeusApp,
Zeusshield,ZSC,https://zsc.io/,https://github.com/zeus-shield/zsc,
PRIZM,PZM,http://en.prizm.club/,https://github.com/prizmspace/PrizmCore,
Hive Project,HVN,https://www.hive-project.net/,,
Bitcoin Green,BITG,https://www.savebitcoin.io/,https://github.com/bitcoingreen/bitcoingreen,
CasinoCoin,CSC,http://casinocoin.org/,https://github.com/casinocoin/casinocoin,
Bloom,BLT,https://hellobloom.io/,https://github.com/hellobloom/core,
Mothership,MSP,https://mothership.cx/,,https://angel.co/mothershipcx/jobs/254348-full-stack-engineer
Lamden,TAU,https://lamden.io/,https://github.com/Lamden/,
Cofound.it,CFI,https://cofound.it/,,
SunContract,SNC,https://suncontract.org/,https://github.com/SunContract/,
ugChain,UGC,http://www.ugchain.com/,,
COSS,COSS,https://coss.io/,,
Unikoin Gold,UKG,https://unikrn.com/,https://github.com/unikoingold/,
XTRABYTES,XBY,https://www.xtrabytes.global/,https://github.com/XTRABYTES,https://www.xtrabytes.global//careers
Pepe Cash,PEPECASH,http://rarepepedirectory.com/,,
Lykke,LKK,https://lykke.com,https://github.com/LykkeCity/,
Energo,TSL,http://www.energolabs.com/,,
SwftCoin,SWFTC,http://www.swftcoin.com/,,
SpaceChain,SPC,,,
Karma,KRM,https://karma.red/,https://github.com/Karma-blockchain,
Unibright,UBT,https://unibright.io/,,
Synereo,AMP,http://www.synereo.com/,https://github.com/synereo,
Everex,EVX,https://www.everex.io/,,
adToken,ADT,https://adtoken.com/,,
DAOstack,GEN,https://daostack.io,https://github.com/daostack,
LEOcoin,LEO,http://www.leocoin.org/,https://github.com/Leocoin-project/LEOcoin,
Crown,CRW,http://crown.tech/,https://github.com/Crowndev/crowncoin,
Bean Cash,BITB,http://beancash.org/,https://github.com/TeamBitBean/bitbean-core,
Dimecoin,DIME,https://www.dimecoinnetwork.com/dime/,https://github.com/dime-coin/,
Credo,CREDO,https://bitbounce.com/credo,,
ProChain,PRA,https://chain.pro/,https://github.com/prochain,
SHIELD,XSH,https://shieldcurrency.com/,https://git.shieldx.sh/SHIELD-team/Core-Projects/SHIELD,
Mercury,MER,https://www.darcr.us/,https://github.com/SigwoTechnologies,
Morpheus Network,MORPH,https://morpheus.network/,https://github.com/MorpheusNetwork,
Bitcoin Atom,BCA,https://bitcoinatom.io/,http://github.com/bitcoin-atom,
BlackCoin,BLK,http://www.blackcoin.co/,https://github.com/janko33bd/bitcoin/releases/tag/v2.12.1.0-3d52c88,
bitqy,BQ,https://bitqy.org/,,
Pascal Coin,PASC,http://www.pascalcoin.org/,https://github.com/PascalCoin/PascalCoin,
Polybius,PLBT,https://polybius.io/,,https://polybius.io//#jobs
XinFin Network,XDCE,https://www.xinfin.io/,https://github.com/XinFinorg,
Boolberry,BBR,http://boolberry.com/,https://github.com/cryptozoidberg/boolberry,
Blackmoon,BMC,https://www.blackmooncrypto.com/,https://github.com/blackmoonfg,
DMarket,DMT,https://dmarket.com/,https://github.com/suntechsoft/dmarket-smartcontract,
I/O Coin,IOC,http://iocoin.io/,https://github.com/IOCoin/DIONS,
ALQO,ALQO,https://alqo.org/,https://github.com/alqocrypto/alqo,
bitUSD,BITUSD,http://bit.ly/BitShares_USD,,
Matchpool,GUP,https://matchpool.co/,https://github.com/Matchpool/,
MUSE,MUSE,https://museblockchain.com/,,
Ormeus Coin,ORME,https://ormeuscoin.com/,https://github.com/ConsenSys/smart-contract-best-practices,
Hi Mutual Soc...,HMC,http://hms.io/,,
HempCoin,THC,http://hempcoin.org/,https://github.com/hempcoin-project/THC,
DADI,DADI,https://dadi.cloud/en,https://github.com/dadi,https://dadi.cloud/en/en/careers/
Hexx,HXX,https://hexxcoin.net/,https://github.com/hexxcointakeover/hexxcoin,
Monetha,MTH,https://www.monetha.io/,https://github.com/monetha,
AI Doctor,AIDOC,http://www.aidoc.me/,,
Blocktix,TIX,https://blocktix.io/,https://github.com/blocktix,
