name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
Master Swiscoin,MSCN,https://www.swisopensource.com/,,,45143320.0,1550.0,1527573557.0,,33139.0,-2.12,-9.32,-24.24,0.0007340789999999999,375.61,1285.0,1007644415.0,master-swiscoin
Dreamcoin,DRM,http://dreamcoin.fi/,,,2476200.0,316.0,1527016143.0,,33051.0,,,-0.85,0.013347299999999998,,1286.0,2476200.0,dreamcoin
HealthyWormCoin,WORM,http://healthyworm.com/,,,115301619.0,1602.0,1527551657.0,,32869.0,,-2.02,-14.23,0.00028507099999999997,,1287.0,115301619.0,healthywormcoin
BiosCrypto,BIOS,http://bioscrypto.com/,,,20821709.0,1018.0,1527573549.0,,32610.0,-0.16,2.53,,0.00156616,15.283,1288.0,20821709.0,bios-crypto
Interzone,ITZ,https://interzone.space/,https://github.com/projectinterzone/ITZ,,2652019.0,1994.0,1527573563.0,,32473.0,-0.18,0.8,-24.36,0.0122445,279.33799999999997,1289.0,3112019.0,interzone
Creatio,XCRE,https://xcreatio.com/,,,20520514.0,1469.0,1527573554.0,,32138.0,-0.17,2.53,-5.37,0.00156616,4.6984,1290.0,20520514.0,creatio
Independent M...,IMS,http://independentmoneysystem.com/,https://github.com/independentmoneysystem/IMSCoin,,,,,,,,,,,,,,
BOAT,BOAT,http://boatcoin.net/,https://github.com/OBAViJEST/boatcoinfinal,,18547845.0,1534.0,1527573555.0,,31690.0,-0.16,29.09,35.62,0.00170853,91.5183,1292.0,18547845.0,doubloon
GeertCoin,GEERT,,https://github.com/GeertAltCoin/Geertcoin,,5091200.0,1570.0,1527573556.0,,30807.0,-0.16,43.43,22.15,0.00605106,35.1103,1294.0,5091200.0,geertcoin
Slevin,SLEVIN,,,,70000000.0,1781.0,1527470653.0,,30817.0,,,-24.31,0.00044024,,1293.0,70000000.0,slevin
Zayedcoin,ZYD,http://www.zayedcoin.net/,https://github.com/ZayedCoin/Zayedcoin,,6243840.0,1389.0,1527573552.0,,29781.0,-0.18,-4.63,-24.82,0.00476966,6.0507,1295.0,6243840.0,zayedcoin
LetItRide,LIR,http://www.letitri.de/,https://github.com/shogdite/letitride,,37281539.0,1309.0,1527573551.0,,29194.0,-0.18,,-13.8,0.000783078,0.95806,1296.0,37281539.0,letitride
GBCGoldCoin,GBC,http://gbcgoldcoin.org/,,,11361817.0,1128.0,1527573549.0,,28405.0,,,-7.41,0.0025,2.5,1297.0,11361817.0,gbcgoldcoin
Iconic,ICON,http://iconicproject.com/,https://github.com/iconictoken/iconic,,592894.0,1528.0,1527573555.0,,27055.0,-0.55,-9.65,-44.96,0.045632099999999995,44.57,1298.0,592894.0,iconic
PIECoin,PIE,http://www.piecoin.info/,https://github.com/alangmotor/PIE,,11052595.0,1563.0,1527573556.0,,26752.0,-0.16,,-16.77,0.00242042,2.9674400000000003,1299.0,11052595.0,piecoin
StarCash Network,STARS,http://starcash.co/,https://github.com/cybernetik7/StarCash-Network-2.0,,959914.0,2157.0,1527573568.0,,26651.0,-0.16,-13.25,-51.43,0.0277637,117.758,1300.0,1033142.0,starcash-network
CryptoWorldX ...,CWXT,,,,,,,,,,,,,,,,
Cannation,CNNC,http://www.cannationcoin.com/,https://github.com/cannationproject/cannation,,2476893.0,1674.0,1527573557.0,,25388.0,-9.2,-5.87,-47.41,0.0102501,133.34799999999998,1302.0,2476893.0,cannation
ImpulseCoin,IMPS,http://www.impulsecoin.io/,https://github.com/Impulsecoin/ImpulseCoin,,20245510.0,1438.0,1527573554.0,,24501.0,-0.16,11.71,,0.00121021,4.17252,1304.0,20245510.0,impulsecoin
PonziCoin,PONZI,,,,861099.0,1259.0,1527573551.0,,24398.0,-0.16,-36.56,-32.74,0.0283332,93.7715,1305.0,861099.0,ponzicoin
Litecred,LTCR,,https://github.com/litecred/litecred,,30227750.0,1155.0,1527573549.0,,23671.0,-0.18,-2.13,,0.000783078,64.523,1306.0,30227750.0,litecred
JobsCoin,JOBS,http://jobscoin.us/,,,106019270.0,1421.0,1527473049.0,,23434.0,,,-33.49,0.000221035,,1307.0,200019300.0,jobscoin
Credence Coin,CRDNC,http://credence-coin.com/,https://github.com/XYZ1345,,3427006.0,2150.0,1527573567.0,25000000.0,23295.0,-0.16,-53.49,-48.22,0.00679737,37.7073,1308.0,9227006.0,credence-coin
VectorAI,VEC2,http://vector-blockchain.com/,https://github.com/vectorcoindev/Vector,,17325452.0,1052.0,1527573548.0,,22201.0,-0.16,,-14.32,0.0012814,15.9972,1309.0,17325452.0,vector
TAGRcoin,TAGR,http://www.tagrcoin.com/,https://github.com/tagrdev/tagrcoin,,38669634.0,997.0,1527573548.0,,22023.0,-0.18,,,0.000569511,28.6535,1310.0,38669634.0,tagrcoin
GlassCoin,GLS,https://glasscoin.io/,https://github.com/bretskiejr/glasscoin,,3082639.0,2232.0,1527573569.0,,21945.0,-0.16,-7.67,-43.74,0.00711889,34.3051,1311.0,5534281.0,glasscoin
KingN Coin,KNC,http://kingncoin.com/,https://github.com/ulandort/kingncoin-source,,2009.0,1743.0,1527573559.0,420000.0,21239.0,-0.16,-2.74,-29.08,10.5716,88.7868,1312.0,2509.0,kingn-coin
PLNcoin,PLNC,http://www.plncoin.org/,https://github.com/plncoin/PLNcoin_Core,,17089600.0,263.0,1527573544.0,38540000.0,20682.0,-0.18,3.98,-8.97,0.00121021,6.40565,1313.0,19089600.0,plncoin
Steps,STEPS,,,,18625017.0,1073.0,1527456246.0,,20474.0,,,-22.13,0.00109927,,1314.0,18625017.0,steps
AnarchistsPrime,ACP,http://www.anarchistsprime.info/,https://github.com/AnarchistsPrime/Acp2,,4394874.0,994.0,1527573548.0,53760000.0,20336.0,-0.16,9.68,3.0,0.00462728,51.0673,1315.0,4394874.0,anarchistsprime
LiteCoin Ultra,LTCU,http://www.litecoinultra.com/,,,1031300.0,1935.0,1527573563.0,,19620.0,-0.6,7.23,-29.09,0.019024700000000002,185.122,1316.0,8531300.0,litecoin-ultra
Artex Coin,ATX,http://www.atxcoin.org/,,,18781750.0,1361.0,1527573552.0,500000000.0,18464.0,-4.11,-3.86,62.12,0.000983085,254.662,1317.0,268781750.0,artex-coin
Destiny,DES,,https://github.com/DestinyTeam/Destiny,,1600000.0,1180.0,1527573550.0,,18338.0,-0.16,-17.07,-43.93,0.011461399999999998,3.4716699999999996,1318.0,1600000.0,destiny
PosEx,PEX,,https://github.com/PosEx/Posex,,2453240.0,1209.0,1527532750.0,,17953.0,,-0.39,-12.28,0.00731806,,1319.0,2453240.0,posex
PlayerCoin,PLACO,http://www.playercoin.world/,https://github.com/TheCryptoServices/PlayerCoin,,35120000.0,2115.0,1527573567.0,,25002.0,-0.16,39.81,13.0,0.000711889,110.995,1303.0,100120000.0,playercoin
RSGPcoin,RSGP,http://rsgpcoin.com/,https://github.com/ulandort/RSGPRepo,,1731.0,1822.0,1527573559.0,,17251.0,-0.18,-1.4,-19.94,9.96766,15.2519,1320.0,2160.0,rsgpcoin
BowsCoin,BSC,,https://github.com/bowscoin/bowscoin,,5550102.0,993.0,1527573548.0,,16594.0,-0.16,-15.4,-33.57,0.00298993,26.680999999999997,1321.0,5550102.0,bowscoin
Bitvolt,VOLT,http://bitvolt.co/,https://github.com/voltcoin/Volt,,16588056.0,1657.0,1527573557.0,,16532.0,-0.16,37.01,16.28,0.000996645,49.3259,1322.0,61608156.0,bitvolt
Wild Beast Block,WBB,http://wbbos.com/,,,181919.0,831.0,1527573548.0,,15968.0,-0.16,-2.3,-16.74,0.08777589999999999,21.0134,1323.0,181919.0,wild-beast-block
Dollar Online,DOLLAR,http://www.edollar.online/,https://github.com/DOLLAR-ONLINE/DOLLAR,,753776.0,1485.0,1527573554.0,,15508.0,-0.16,50.44,41.0,0.020573599999999997,159.63299999999998,1324.0,9601412.0,dollar-online
Rawcoin,XRC,http://rawcoin.co/,https://github.com/rawcoin-project,,704882.0,1472.0,1527573553.0,,13799.0,-0.18,3.51,-3.3,0.019577,59.4628,1325.0,704882.0,rawcoin2
Argus,ARGUS,https://www.argusnetwork.co,,,1148324.0,1558.0,1527573555.0,,12485.0,0.55,2.23,-0.59,0.0108723,86.8853,1326.0,5194373.0,argus
Save and Gain,SANDG,http://coinaid.co.uk/,,,3064800.0,1090.0,1527573548.0,,11368.0,1.57,-2.02,-18.83,0.00370925,42.1402,1327.0,3064800.0,save-and-gain
Cthulhu Offer...,OFF,http://cthulhuofferings.tk/,https://github.com/thegreatoldone/offerings,,,,,,,,,,,,,,
BioBar,BIOB,http://biobar-crypto.ml/,https://github.com/sassafrasstubby/BioBar,,885756.0,1579.0,1527573556.0,,10278.0,-0.17,7.79,-1.65,0.0116038,28.3822,1329.0,985756.0,biobar
iBank,IBANK,,https://github.com/ibankgroup/Ibank,,4526324.0,1515.0,1527514449.0,,8572.0,,0.14,-8.83,0.00189383,,1330.0,4526324.0,ibank
Selfiecoin,SLFI,,https://github.com/selfiecoin/slfi,,107829281.0,865.0,1527573547.0,,7676.0,-0.16,-2.13,,7.11889e-05,0.711889,1331.0,107829281.0,selfiecoin
NodeCoin,NODC,,https://github.com/nodecoins/sources,,1678439.0,1479.0,1527557053.0,,6336.0,,-2.09,-15.87,0.00377466,,1332.0,5878439.0,nodecoin
Concoin,CONX,http://www.concoin.com/,https://github.com/cellblocks/CLBK-Token,,744266.0,1632.0,1527573556.0,,5934.0,-0.18,-26.1,-4.99,0.00797316,75.8425,1333.0,1595266.0,concoin
Coimatic 3.0,CTIC3,http://coimatic.com/,,,2259512.0,2045.0,1527573565.0,102000000.0,5308.0,-2.28,-6.89,-9.1,0.00234923,221.517,1334.0,102000000.0,coimatic-3
Project-X,NANOX,,,,0.0,1691.0,1527573557.0,,5187.0,-15.5,-2.76,-33.53,66276.9,230.231,1335.0,1.0,project-x
SocialCoin,SOCC,http://www.social-coin.co.uk/,https://github.com/SocialCoinNetwk/SocialCoin,,1384879.0,1774.0,1527573561.0,,4929.0,-0.16,-2.13,-23.62,0.00355945,86.1251,1336.0,1384879.0,socialcoin-socc
Coimatic 2.0,CTIC2,http://coimatic.org/,https://github.com/LoyaltyRewards,,13532750.0,1837.0,1527573560.0,102000000.0,4817.0,-0.16,-18.44,1.83,0.000355945,63.3392,1337.0,30132750.0,coimatic-2
Vault Coin,VLTC,http://vltcoin.org/,,,30385540.0,1486.0,1527573554.0,1000000000.0,4326.0,-0.16,-2.13,-38.92,0.000142378,196.391,1338.0,530385540.0,vault-coin
Magnum,MGM,https://www.mgmcoin.org/,,,4280291.0,1523.0,1527573557.0,,2742.0,-0.16,-19.93,-3.61,0.0006407,8.31743,1339.0,254280291.0,magnum
LevoPlus,LVPS,http://levoplus.com/,https://github.com/levoplus/,,2052712.0,1568.0,1527573556.0,,1461.0,-0.16,-11.03,1.81,0.000711889,78.2363,1340.0,93052712.0,levoplus
Tristar Coin,TSTR,http://www.tristarcoin.com/,,,5027857.0,1608.0,1527573556.0,,1074.0,-0.16,,-35.74,0.000213567,34.1707,1341.0,255027857.0,tristar-coin
CaliphCoin,CALC,http://caliphcoin.eu/,,,6651808.0,1411.0,1526514548.0,189000000.0,554.0,,,,8.324879999999999e-05,,1342.0,148677180.0,caliphcoin
Ebittree Coin,EBT,https://www.ebittree.com/,,,1264511.0,1634.0,1527332951.0,,477.0,,,-39.81,0.00037684,,1343.0,811264511.0,ebittree-coin
Libra Credit,LBA,https://www.libracredit.io/,https://github.com/libracredit,,,2760.0,1527573581.0,,,-1.87,-8.95,,0.189979,152596000.0,1344.0,1000000000.0,libra-credit
CK USD,CKUSD,,,,,2596.0,1527573578.0,,,-0.44,-0.44,-2.18,0.9501219999999999,89812700.0,1345.0,,ckusd
ATMCoin,ATMC,https://www.atmcoin.com/website/inicio,,,,1910.0,1527573562.0,,,0.0,-0.32,1.84,3.52055,31064800.0,1346.0,10000000000.0,atmcoin
EduCoin,EDU,http://www.edu.one,,,,2734.0,1527573580.0,,,-0.63,-20.51,-30.39,0.00291882,15059000.0,1347.0,15000000000.0,edu-coin
TrustNote,TTT,https://trustnote.org/,https://github.com/trustnote,,,2701.0,1527573580.0,,,-5.1,-8.09,-27.23,0.0816814,11478700.0,1348.0,,trustnote
ZIP,ZIP,http://zipper.io/,,,,2826.0,1527573582.0,,,1.68,,,0.00214941,11209100.0,1349.0,100000000000.0,zip
Tripio,TRIO,https://trip.io/,https://github.com/thetripio,,,2661.0,1527573579.0,,,-0.4,2.92,-20.69,0.017072099999999996,8635240.0,1350.0,5000000000.0,tripio
Content and A...,CAN,http://mobipromo.io/cn/,,,,,,,,,,,,,,,
NKN,NKN,https://nkn.org/,https://github.com/nknorg,,,2780.0,1527573581.0,,,-5.69,,,0.3381,8161830.0,1352.0,700000000.0,nkn
Penta,PNT,https://www.penta.global/,https://github.com/pentaglobal,,,2691.0,1527573579.0,18000000000.0,,-0.89,-6.4,-30.5,0.0185079,6680210.0,1353.0,50000000000.0,penta
Kcash,KCASH,https://www.kcash.com/,,,,2379.0,1527573572.0,,,-1.17,-2.39,-24.61,0.116302,6058060.0,1355.0,1000000000.0,kcash
Pundi X,NPXS,https://pundix.com/,,,,2603.0,1527573577.0,,,-1.18,-10.37,-11.66,0.00972964,6467940.0,1354.0,68179231883.0,pundi-x
Open Platform,OPEN,https://www.openfuture.io/,https://github.com/OpenMoneyDigital/WhitePaper/blob/master/open-money-white-paper-chinese(mandarin).pdf,https://www.openfuture.io//careers,,2762.0,1527573581.0,,,-3.86,-3.08,,0.201656,3837270.0,1356.0,1000000000.0,open-platform
Intelligent I...,IIC,http://www.iicoin.io/,https://github.com/iichain,,,,,,,,,,,,,,
Patron,PAT,https://patron-ico.io/,https://gist.github.com/patron-ico/,,,2759.0,1527573581.0,,,0.31,-8.13,,0.09469119999999999,3550030.0,1358.0,400000000.0,patron
RED,RED,https://ico.red-lang.org/,https://github.com/red/red,,,2771.0,1527573582.0,,,0.68,1.6,,0.146801,3395690.0,1360.0,200000000.0,red
CoinMeet,MEET,https://coinmeet.io/,,,,2470.0,1527573574.0,,,-1.11,-7.5,-30.36,0.0477315,3461050.0,1359.0,400000000.0,coinmeet
APIS,APIS,https://apisplatform.io/,https://github.com/Oxchild/crowdsale,,,2767.0,1527573581.0,,,3.56,9.54,,0.00706051,2472890.0,1364.0,9520000000.0,apis
Super Bitcoin,SBTC,http://supersmartbitcoin.com/,https://github.com/superbitcoin/SuperBitcoin,,,2282.0,1527573570.0,21210000.0,,-0.52,-4.39,-28.1,10.9015,2490970.0,1362.0,,super-bitcoin
Acute Angle C...,AAC,http://acuteangle.com/,,,,,,,,,,,,,,,
Dignity,DIG,https://cryptobontix.com/,,,,2659.0,1527573578.0,,,3.32,-10.82,5.47,0.130303,2475630.0,1363.0,3000000000.0,dignity
StarChain,STC,http://www.starchain.one/,,,,2432.0,1527573574.0,,,0.65,-2.33,-25.42,0.0783784,2062860.0,1365.0,1000000000.0,starchain
AWARE,AWR,http://www.aware.bi/,https://github.com/AwareFoundation,,,2393.0,1527573573.0,,,-0.71,3.22,-14.06,0.028619,1865170.0,1366.0,1000000000.0,aware
Noah Coin,NOAH,https://noahcoin.org/,https://github.com/NoahFoundation/NoahCoin,,,2599.0,1527573577.0,,,1.87,1.46,-2.86,0.00740616,1775320.0,1368.0,91584000000.0,noah-coin
Skrumble Network,SKM,https://skrumble.network/,,,,2725.0,1527573580.0,,,-1.84,-11.03,-39.4,0.0544369,1814250.0,1367.0,1500000000.0,skrumble-network
OceanChain,OC,https://oceanchain.club/,,,,2483.0,1527573575.0,,,-0.78,-3.51,-24.75,0.0040133,1764430.0,1369.0,,oceanchain
IoTeX,IOTX,https://iotex.io/,https://github.com/iotexproject,https://iotex.io//careers,,2777.0,1527573582.0,,,-2.35,-9.97,,0.022169499999999998,1739010.0,1370.0,10000000000.0,iotex
ChatCoin,CHAT,http://www.openchat.co/,,,,2427.0,1527573574.0,,,-1.44,-5.41,-19.29,0.0769999,1603230.0,1371.0,1000000000.0,chatcoin
Super Game Chain,SGCC,http://www.sgchain.io,https://github.com/JayNarv/sgc-gamebook,,,2738.0,1527573580.0,,,2.51,-3.2,-38.27,0.00200479,1550240.0,1372.0,20000000000.0,super-game-chain
SPINDLE,SPD,https://spindle.zone,,,,2828.0,1527573581.0,,,0.78,,,0.023049200000000002,1502030.0,1373.0,10000000000.0,spindle
Molecular Future,MOF,http://www.molecular.cc/,,,,2441.0,1527573575.0,,,-0.76,-4.07,-24.11,0.29288000000000003,1396000.0,1374.0,100000000.0,molecular-future
B2Bcoin,BBC,http://bbcoin.tradove.com,,,,2678.0,1527573579.0,,,-0.83,-16.0,52.51,0.0561087,1374450.0,1375.0,393192965.0,b2bcoin
Lightning Bit...,LBTC,http://lbtc.io/,https://github.com/lbtcio,,,,,,,,,,,,,,
ValueChain,VLC,http://valuechain.biz/,,,,2488.0,1527573575.0,,,1.76,5.77,-11.24,0.06490030000000001,1254760.0,1376.0,300000000.0,valuechain
United Bitcoin,UBTC,http://ub.com/,https://github.com/UnitedBitcoin,,,2293.0,1527573570.0,21000000.0,,-3.87,-8.71,-19.73,9.54546,1141810.0,1379.0,21000000.0,united-bitcoin
MyToken,MT,https://mytoken.io/en/,,,,2712.0,1527573581.0,,,-2.23,-9.65,-31.28,0.0218835,1161040.0,1378.0,4000000000.0,mytoken
iQuant,IQT,http://www.5iquant.org/,https://github.com/IquantChain/,,,1971.0,1527573563.0,,,-0.16,-0.95,-14.55,0.059086900000000005,1063100.0,1380.0,100000000.0,iquant
Plancoin,PLAN,https://plancoin.co,https://github.com/plancoin/,,,2706.0,1527573580.0,,,-13.74,-36.12,-46.89,0.16301400000000002,1054120.0,1381.0,4613106.0,plancoin
Maggie,MAG,http://maggie.vip/,,,,2434.0,1527573574.0,,,-1.47,-2.2,-29.7,0.018434799999999998,975623.0,1386.0,3200000000.0,maggie
TopChain,TOPC,http://www.topc.io/,,,,2376.0,1527573573.0,,,-0.28,-1.97,-26.01,0.027658099999999994,1012560.0,1383.0,2100000000.0,topchain
Silent Notary,SNTR,https://silentnotary.com/,https://github.com/SilentNotary/ICO-SN,,,2764.0,1527573581.0,,,-7.42,12.0,,0.000149321,954048.0,1387.0,196332447051.0,silent-notary
RealChain,RCT,http://rcfund.org/,,,,2414.0,1527573573.0,,,-2.04,2.6,-20.61,0.0331373,991002.0,1384.0,1000000000.0,realchain
OFCOIN,OF,http://www.ofbank.com/,https://github.com/ofproject/,,,2456.0,1527573574.0,,,1.9,-8.34,-23.7,0.00106255,979864.0,1385.0,51200000000.0,ofcoin
FairGame,FAIR,https://fair.game/,https://github.com/FairGame2017,,,2366.0,1527573572.0,,,-0.73,-6.58,-36.28,0.0272153,894747.0,1388.0,1200000000.0,fairgame
InsurChain,INSUR,http://www.insurchain.org/,https://github.com/insurchain,,,2736.0,1527573580.0,,,3.19,6.76,-9.37,0.00165678,857939.0,1389.0,20000000000.0,insurchain
Dragon Coins,DRG,https://drgtoken.io/,,,,2593.0,1527573577.0,,,0.43,-12.49,4.66,0.514987,808103.0,1390.0,500000000.0,dragon-coins
Freyrchain,FREC,http://www.freyrchain.org/,https://github.com/Freyrchain/FREC,,,2733.0,1527573581.0,,,-0.05,-1.54,-20.64,0.014570500000000002,777675.0,1391.0,10000000000.0,freyrchain
Influence Chain,INC,http://www.influencechain.org/,https://github.com/InfluenceChain,,,2740.0,1527573581.0,,,-4.64,-11.67,-47.13,0.281378,737521.0,1392.0,1000000000.0,influence-chain
Gems ,GEM,https://gems.org/,,,,2537.0,1527573576.0,,,-1.07,-4.25,-30.23,0.012393600000000001,679687.0,1395.0,8000000000.0,gems-protocol
BitcoinX,BCX,https://bcx.org/,https://github.com/bitcoinx-project/bitcoinx/releases,,,2281.0,1527573570.0,210000000000.0,,2.03,-5.95,-11.06,0.0172894,687445.0,1394.0,167361683927.0,bitcoinx
Tezos (Pre-La...,XTZ,https://www.tezos.com/,https://github.com/tezos/tezos,,,,,,,,,,,,,,
Fargocoin,FRGC,https://fargocoin.org/,https://github.com/fargocoin,,,1497.0,1527573555.0,,,0.33,1.16,-31.52,4.2533900000000004,1040460.0,1382.0,529388114.0,fargocoin
Level Up Coin,LUC,https://play2live.io,https://github.com/Play2Live/blockchain,,,2779.0,1527573581.0,,,-0.12,,,0.012749,604146.0,1396.0,1308800000.0,level-up
Phantasma,SOUL,https://phantasma.io/,https://github.com/PhantasmaProtocol,,,2827.0,1527573581.0,,,-3.37,,,0.599416,566045.0,1397.0,91137875.0,phantasma
Nexty,NTY,https://nexty.io/,https://github.com/nextyio,,,2714.0,1527573580.0,180000000000.0,,8.0,19.33,48.84,0.000329735,558420.0,1398.0,180000000000.0,nexty
Hero,HERO,https://herotoken.io/,https://gist.github.com/jabbawookiees/2ffa21af85e637fbb1e3b661739cb96b,,,2755.0,1527573581.0,,,-1.44,73.94,,0.513133,522266.0,1399.0,14765425.0,hero
Tokia,TKA,https://www.tokia.io/,https://github.com/tokiateam/,,,2756.0,1527573581.0,,,2.26,5.41,,0.13483499999999998,521444.0,1400.0,52669277.0,tokia
WETH,WETH,https://weth.io/,,,,2396.0,1527573572.0,,,-1.08,-3.69,-24.25,516.471,468133.0,1401.0,,weth
Filecoin [Fut...,FIL,https://filecoin.io/,,,,,,,,,,,,,,,
Monero Classic,XMC,http://monero-classic.org/,https://github.com/monero-classic,,,2655.0,1527573579.0,18400000.0,,-0.58,-6.46,-35.94,5.44112,416290.0,1403.0,16016864.0,monero-classic
Read,READ,https://read.lianzai.com/,,,,2440.0,1527573574.0,,,-1.66,-7.78,-25.73,0.0145224,396575.0,1404.0,2100000000.0,read
HalalChain,HLC,http://www.hlc.com/,,,,2480.0,1527573575.0,,,-0.49,-6.39,-34.44,0.107227,392411.0,1405.0,1000000000.0,halalchain
Exchange Union,XUC,https://www.exchangeunion.com/,https://github.com/ExchangeUnion,,,2091.0,1527573567.0,,,-0.99,-1.0,-5.11,5.736759999999999,376852.0,1406.0,3000000000.0,exchange-union
KEY,KEY,https://www.bihu.com/,https://github.com/bihu-id/,,,2713.0,1527573581.0,,,-0.51,9.67,-22.4,0.00923346,370657.0,1407.0,100000000000.0,key
Show,SHOW,http://www.show.one/,https://github.com/ShowCoin/,,,2361.0,1527573572.0,,,-2.39,-4.32,-22.99,0.00410218,359424.0,1408.0,10000000000.0,show
Crowd Machine,CMCT,https://crowdmachine.com,,,,2708.0,1527573580.0,,,-1.03,-5.12,-8.58,0.0471848,359273.0,1409.0,2000000000.0,crowd-machine
Loopring [NEO],LRN,https://loopring.org,https://github.com/loopring,,,2693.0,1527573580.0,,,-1.75,-8.85,-38.27,1.04154,346543.0,1410.0,139507605.0,loopring-neo
Electronic PK...,EPC,http://epc.im/,,,,,,,,,,,,,,,
Switcheo,SWTH,https://switcheo.network/,,,,2620.0,1527573577.0,,,-1.4,-4.34,-38.76,0.029613499999999997,298044.0,1412.0,1000000000.0,switcheo
CFun,CFUN,https://www.cfunproject.com/,,,,2356.0,1527573572.0,,,-0.34,0.56,-3.06,0.00843299,284323.0,1413.0,900000000.0,cfun
TerraNova,TER,https://terranovacoin.wixsite.com/terranova-ter,,,,1809.0,1527573560.0,,,-0.37,-24.63,-32.57,3.66205,281083.0,1414.0,1048455.0,terranova
IPChain,IPC,https://www.ipcchain.org/,https://github.com/IPCChain/ipchain,,,2433.0,1527573574.0,,,-1.51,-2.68,-25.09,0.768289,254826.0,1415.0,96000000.0,ipchain
PressOne,PRS,http://press.one/en,,,,2455.0,1527573574.0,,,-1.68,-3.97,7.52,0.262156,251405.0,1416.0,,pressone
Naviaddress,NAVI,https://naviaddress.com/,https://github.com/naviworld/navi-token/,,,2825.0,1527573581.0,,,-2.39,,,0.0228926,233731.0,1417.0,1000000000.0,naviaddress
Global Social...,GSC,https://www.gsc.social,https://github.com/gscsocial/gsc-core,,,,,,,,,,,,,,
UnlimitedIP,UIP,http://www.unlimitedip.io/,,,,2454.0,1527573574.0,,,-1.29,0.29,-5.12,0.029990499999999996,217702.0,1419.0,3000000000.0,unlimitedip
StockChain,SCC,http://stockchain.co/,https://github.com/StockChainScc,,,2618.0,1527573579.0,,,0.71,-9.77,-16.29,0.004257100000000001,204377.0,1421.0,10000000000.0,stockchain
COMSA [ETH],CMS,https://comsa.io/en/,,,,2262.0,1527573569.0,,,0.93,-2.8,-20.56,0.465945,206885.0,1420.0,219042298.0,comsa-eth
Fidelium,FID,http://www.fidelium.io/,,,,2637.0,1527573578.0,,,-1.86,-21.5,-35.17,0.118224,192219.0,1422.0,300000000.0,fidelium
Eximchain,EXC,https://www.eximchain.com,https://github.com/eximchain,,,2778.0,1527573581.0,,,-0.67,,,0.66195,180840.0,1424.0,150000000.0,eximchain
Invacio,INV,https://www.invacio.com/,https://github.com/Invacio,https://careers.invacio.com,,2774.0,1527573581.0,,,0.46,-15.38,,0.10725699999999999,185788.0,1423.0,60000000.0,invacio
Infinity Econ...,XIN,http://www.infinity-economics.org/,https://bitbucket.org/InfinityEconomics/,,,,,,,,,,,,,,
Cybereits,CRE,https://cybereits.com/,https://github.com/Cybereits,,,2719.0,1527573580.0,,,-3.9,-6.79,-24.56,0.021074799999999998,157943.0,1427.0,1000000000.0,cybereits
LightChain,LIGHT,http://www.lightchain.one/,https://github.com/lightchainone,,,2435.0,1527573573.0,,,7.27,0.66,-30.39,0.00117204,132821.0,1434.0,210000000000.0,lightchain
Bezant,BZNT,https://bezant.io/,,,,2727.0,1527573581.0,,,1.5,3.58,-17.4,0.13395,161386.0,1426.0,1000000000.0,bezant
StarCoin,KST,http://www.starcoin.tv,,,,2663.0,1527573579.0,,,-0.0,1.04,-26.08,0.027924400000000002,157022.0,1428.0,877631077.0,starcointv
Rhenium,XRH,http://rhenium.org/,https://github.com/Rheniumnetwork,,,2769.0,1527573581.0,,,3.6,-33.88,,0.19577,156186.0,1429.0,8863934.0,rhenium
Rublix,RBLX,https://rublix.io/,https://github.com/rublixdev,https://rublix.io//careers,,2689.0,1527573580.0,,,-0.67,-9.43,-22.37,0.280819,140400.0,1431.0,100000000.0,rublix
Faceter,FACE,https://tokensale.faceter.io/,https://github.com/faceterteam/smart_contracts,,,2775.0,1527573581.0,,,-2.56,,,0.0202189,145735.0,1430.0,938641610.0,faceter
XYO Network,XYO,https://xyo.network/,https://github.com/XYOracleNetwork,,,2765.0,1527573582.0,,,1.7,11.6,,0.00412019,133450.0,1433.0,14198877960.0,xyo-network
BigONE Token,BIG,https://big.one/,,,,2324.0,1527573571.0,200000000.0,,-1.78,-7.34,11.21,1.82968,136130.0,1432.0,200000000.0,bigone-token
COMSA [XEM],CMS,https://comsa.io/en/,,,,2266.0,1527573570.0,,,-0.0,-4.62,-21.4,0.463483,126424.0,1435.0,,comsa-xem
GINcoin,GIN,https://gincoin.io,https://github.com/gincoin-dev/gincoin-core,,,2773.0,1527573581.0,,,-0.57,2.5,,7.57457,108923.0,1436.0,1539722.0,gincoin
Aidos Kuneen,ADK,http://aidoskuneen.com/,https://github.com/AidosKuneen,,,1706.0,1527573558.0,,,1.94,-2.31,8.65,17.7972,101988.0,1437.0,25000000.0,aidos-kuneen
GameChain System,GCS,https://blockchain.game/,https://github.com/blockchaingame,,,2350.0,1527573573.0,,,-2.6,25.57,7.45,0.00818834,101099.0,1438.0,2100000000.0,gamechain
Digix Gold Token,DGX,https://digix.global,https://gist.github.com/mrenoon/2582fba7b4d457d80f7d37520aabbc08,,,2739.0,1527573580.0,,,-0.82,4.87,-3.2,42.77,95574.1,1439.0,32300.0,digix-gold-token
Dascoin,DASC,https://dascoin.com/,https://github.com/techsolutions-ltd/dascoin-blockchain,,,2746.0,1527573581.0,,,0.33,-0.04,-13.51,0.151767,78800.4,1440.0,889868500.0,dascoin
