name,symbol,website,github,careers
Gas,GAS,https://neo.org/,https://github.com/neo-project,
Iconomi,ICN,https://www.iconomi.net/,,https://www.iconomi.net/jobs
Factom,FCT,http://factom.org/,https://github.com/FactomProject,https://www.factom.com/about/careers
Dignity,DIG,https://cryptobontix.com/,,
Gifto,GTO,https://gifto.io/,https://github.com/GIFTO-io,
Veritaseum,VERI,http://veritas.veritaseum.com/,https://github.com/veritaseum,http://veritas.veritaseum.com/vecareers
Storj,STORJ,https://storj.io/,https://github.com/Storj/,https://storj.io/careers
Ignis,IGNIS,https://www.ardorplatform.org/ignis%E2%80%94first-childchain,,
Civic,CVC,https://www.civic.com/,,https://www.civic.com/company/careers/
CyberVein,CVT,http://www.cybervein.org/,https://github.com/Cyberveinofficial,
Byteball Bytes,GBYTE,https://byteball.org/,https://github.com/byteball/byteball,
Dragonchain,DRGN,https://dragonchain.com/,https://github.com/dragonchain/dragonchain,
WaykiChain,WICC,http://waykichain.com/,https://github.com/WaykiChain/WaykiChain,
Gnosis,GNO,https://gnosis.pm/,,https://gnosis.pm//mailto:jobs@gnosis.pm
Paypex,PAYX,https://paypex.org/,,
Ravencoin,RVN,https://ravencoin.org/,https://github.com/RavenProject/Ravencoin,
Matrix AI Net...,MAN,https://www.matrixchain.io/,https://github.com/MatrixAINetwork,
Cortex,CTXC,http://www.cortexlabs.ai/,https://github.com/CortexFoundation,
Santiment Net...,SAN,https://santiment.net/,https://github.com/santiment,
Crypterium,CRPT,https://crypterium.com/,,
Particl,PART,http://particl.io/,https://github.com/particl,ERR
Tokenomy,TEN,https://www.tokenomy.com/,https://github.com/tokenomy,
Storm,STORM,https://stormtoken.com/,https://github.com/StormX-Inc/crowdsale,
Noah Coin,NOAH,https://noahcoin.org/,https://github.com/NoahFoundation/NoahCoin,
Cube,AUTO,https://cubeint.io/,,
Namecoin,NMC,https://www.namecoin.org/,https://github.com/namecoin,
Dent,DENT,https://www.dentcoin.com/,,
Nexo,NEXO,http://nexo.io,https://github.com/nexofinance/NEXO-Token/,
Vertcoin,VTC,http://vertcoin.org/,https://github.com/vertcoin/vertcoin,
High Performa...,HPB,http://www.gxn.io/,,
Enjin Coin,ENJ,https://enjincoin.io/,https://github.com/enjin/contracts,
SALT,SALT,https://www.saltlending.com/,,https://saltlending.com/careers
Peercoin,PPC,http://www.peercoin.net,https://github.com/peercoin,
Ethos,ETHOS,https://www.ethos.io/,,https://www.ethos.io/careers/
Unobtanium,UNO,http://unobtanium.uno,https://github.com/unobtanium-official/Unobtanium,
Aragon,ANT,https://aragon.one/,,https://wiki.aragon.org/jobs
Blocknet,BLOCK,http://blocknet.co/,https://github.com/BlocknetDX/,
Safe Exchange...,SAFEX,http://safex.io/,https://github.com/safex/,
Skycoin,SKY,http://skycoin.net/,https://github.com/skycoin,http://skycoin.net/jobs/
DAEX,DAX,https://daex.io/,ERR,ERR
Bread,BRD,https://BRD.com ,ERR,ERR
Fusion,FSN,https://fusion.org/,https://github.com/FUSIONFoundation,
CRYPTO20,C20,https://crypto20.com/,https://github.com/cryptotwenty,
FuzeX,FXT,https://fuzex.co/,https://github.com/fuzex,
iExec RLC,RLC,http://iex.ec/,https://github.com/iExecBlockchainComputing,
Time New Bank,TNB,http://tnb.fund/,https://github.com/timenewbank,
Edgeless,EDG,https://edgeless.io/,https://github.com/EdgelessCasino,https://edgeless.io/careers
LoyalCoin,LYL,https://loyalcoin.io,https://github.com/NemProject/nem.core,
BnkToTheFuture,BFT,https://bf-token.bnktothefuture.com/#!/,https://github.com/BankToTheFuture/bft,
Credits,CS,https://credits.com/en,https://github.com/CREDITSCOM,
Request Network,REQ,https://request.network/,https://github.com/RequestNetwork/,
Nucleus Vision,NCASH,https://nucleus.vision/,https://github.com/NucleusVision,
SingularityNET,AGI,https://singularitynet.io/,https://github.com/singnet/,
BOScoin,BOS,https://boscoin.io/,https://github.com/bosnet/sebak,https://boscoin.io/careers/
Dynamic Tradi...,DTR,http://www.tokens.net/,,http://www.tokens.net/jobs/
KickCoin,KICK,https://www.kickico.com/,https://github.com/kickico,
Nexty,NTY,https://nexty.io/,https://github.com/nextyio,
BridgeCoin,BCO,https://www.crypto-bridge.org/,https://github.com/CryptoBridge/cryptobridge-ui/releases/download/v0.12.10/CryptoBridge.Setup.0.12.10.exe,
Bitcoin Interest,BCI,http://bitcoininterest.io/,https://github.com/BitcoinInterestOfficial/BitcoinInterest,
Neblio,NEBL,https://nebl.io/,https://github.com/NeblioTeam,
Asch,XAS,https://www.asch.io/,https://github.com/AschPlatform,
Cindicator,CND,https://cindicator.com/,https://github.com/cindicator,https://cindicator.com/careers
U.CASH,UCASH,https://u.cash,https://github.com/udotcash,
Ubiq,UBQ,http://ubiqsmart.com/,https://github.com/ubiq/go-ubiq,
Primecoin,XPM,http://primecoin.io/,https://github.com/primecoin/primecoin/,
TaTaTu,TTU,https://tatatutoken.io/,,
NANJCOIN,NANJ,https://nanjcoin.com/,https://github.com/NANJ-COIN,
bitCNY,BITCNY,,,
MediBloc [ERC20],MEDX,https://medibloc.org/,https://github.com/medibloc/erc20,
SmartMesh,SMT,https://smartmesh.io/,https://github.com/SmartMeshFoundation,
Tao,XTO,http://tao.network/,https://github.com/taoblockchain/tao-core,
WhiteCoin,XWC,http://whitecoin.info/,https://github.com/Whitecoin-org/whitecoin/releases/download/v2.5.2.0/windows-whitecoin-qt-v2.5.2.0.zip,
Aston,ATX,https://www.aston.company/,ERR,ERR
DeepBrain Chain,DBC,https://www.deepbrainchain.org/,,
Po.et,POE,https://po.et/,https://github.com/poetapp,
Streamr DATAcoin,DATA,https://www.streamr.com/,https://github.com/streamr-dev,https://www.streamr.com//mailto:jobs@streamr.com
Bluzelle,BLZ,https://bluzelle.com/,https://github.com/bluzelle/swarmDB,https://bluzelle.com/careers
MinexCoin,MNX,https://minexcoin.com/,https://github.com/minexcoin/minexcoin,
SONM,SNM,https://sonm.io/,https://github.com/sonm-io,https://sonm.io/jobs/
DigitalNote,XDN,http://www.digitalnote.biz/,https://github.com/DigitalNoteXDN,
Telcoin,TEL,https://www.telco.in/,https://github.com/telcoin,https://www.telco.in//mailto:jobs@telco.in?subject=Telcoin Jobs
Scry.info,DDD,https://home.scry.info/,https://github.com/scryInfo,
Game.com,GTC,http://game.com/,https://github.com/GameLeLe,
Quantstamp,QSP,https://quantstamp.com/,https://github.com/quantstamp,https://quantstamp.com/careers
Modum,MOD,https://modum.io/,,https://modum.io/company/careers
THEKEY,TKY,https://www.thekey.vip,https://github.com/thekeygithub,
Revain,R,https://revain.org/,https://github.com/Revain,
Genaro Network,GNX,https://genaro.network/en,https://github.com/GenaroNetwork,
BitcoinDark,BTCD,http://bitcoindark.com/,https://github.com/jl777/btcd,
Bitcore,BTX,http://bitcore.cc/,https://github.com/LIMXTEC/BitCore,
Litecoin Cash,LCC,https://litecoinca.sh/,https://github.com/litecoincash-project/,
Eidoo,EDO,https://eidoo.io/,,https://eidoo.io/jobs/
Viacoin,VIA,http://viacoin.org,https://github.com/viacoin/viacoin,
Achain,ACT,https://www.achain.com/,https://github.com/Achain-Dev/Achain,
ION,ION,https://ionomy.com/,https://github.com/ionomy/ion,
BitBay,BAY,http://bitbay.market/,,
APIS,APIS,https://apisplatform.io/,https://github.com/Oxchild/crowdsale,
BLOCKv,VEE,https://blockv.io/,https://github.com/BLOCKvIO/documentation,
MediShares,MDS,http://www.medishares.org/,https://github.com/MediShares,
Rock,RKT,https://gbx.gi/,https://github.com/Gibraltar-Blockchain-Exchange/rock-token,
Wagerr,WGR,https://www.wagerr.com/,https://github.com/wagerr,
All Sports,SOC,https://www.allsportschain.com/,https://github.com/allsportscoin,
Ambrosus,AMB,http://ambrosus.com/,https://github.com/ambrosus,
United Trader...,UTT,https://uttoken.io/,https://github.com/UnitedTraders/uttoken,
Genesis Vision,GVT,https://genesis.vision/,https://github.com/GenesisVision,
Bottos,BTO,https://www.bottos.org/,https://github.com/Bottos-project,
LEOcoin,LEO,http://www.leocoin.org/,https://github.com/Leocoin-project/LEOcoin,
Pillar,PLR,https://pillarproject.io/,https://github.com/pillarwallet,
Quantum Resis...,QRL,https://theqrl.org/,https://github.com/theQRL,
Einsteinium,EMC2,https://www.emc2.foundation/,https://github.com/emc2foundation/einsteinium,
Burst,BURST,https://www.burst-coin.org,https://github.com/PoC-Consortium,
TrueChain,TRUE,http://www.truechain.pro,https://github.com/truechain,
Gulden,NLG,https://gulden.com/,,
DEW,DEW,https://www.dew.one/,,
SIRIN LABS Token,SRN,http://www.sirinlabs.com/,https://github.com/sirin-labs,
eosDAC,EOSDAC,https://eosdac.io/,https://github.com/eosdac,
NavCoin,NAV,http://www.navcoin.org/,https://github.com/NAVCoin,
NAGA,NGC,https://www.thenagacoin.com/,https://nagadevelopment.github.io/contracts/,
Nectar,NEC,https://www.ethfinex.com/,,https://www.ethfinex.com/careers
SaluS,SLS,http://saluscoin.info/,https://github.com/saluscoin/SaluS,
SophiaTX,SPHTX,https://www.sophiatx.com/,,
PACcoin,$PAC,http://paccoin.net/,https://github.com/PACCommunity,
Raiden Networ...,RDN,https://raiden.network/,https://github.com/raiden-network/raiden/,https://angel.co/brainbot-group/jobs
QuarkChain,QKC,https://quarkchain.io/,https://github.com/QuarkChain,
Global Curren...,GCR,http://gcrcoin.com/,https://github.com/globalcurrencyreserve/gcr,
Ruff,RUFF,http://ruffchain.com/,https://github.com/RuffNotes,
TokenClub,TCT,http://www.tokenclub.com/,,
Steem Dollars,SBD,https://steem.io/,https://github.com/steemit/steem,https://jobs.lever.co/steemit
Metal,MTL,https://www.metalpay.com/,,https://www.metalpay.com/jobs.html
Storiqa,STQ,https://crowdsale.storiqa.com/,https://github.com/Storiqa/ico_smart_contract,
Arcblock,ABT,https://www.arcblock.io/,https://github.com/arcblock,https://www.arcblock.io/jobs/
Scroll,SCRL,https://www.scroll.network/,,https://www.scroll.network/careers
Odyssey,OCN,http://www.ocoins.cc/,https://github.com/OdysseyOCN,
Trade Token,TIO,https://trade.io/,,
Universa,UTNP,https://www.universa.io/,https://github.com/UniversaBlockchain/,
Selfkey,KEY,https://selfkey.org/,https://github.com/selfkeyfoundation,https://selfkey.org/careers/
Presearch,PRE,https://www.presearch.io/,https://github.com/presearchofficial,
Pura,PURA,http://www.pura.one/,https://github.com/PURAcore/,ERR
Soarcoin,SOAR,http://soarlabs.org/,,
Zeepin,ZPT,https://www.zeepin.io/,https://github.com/zeepin,
ETHLend,LEND,https://ethlend.io/,ERR,ERR
POA Network,POA,https://poa.network/,https://github.com/poanetwork,
Jibrel Network,JNT,https://jibrel.network/,https://github.com/jibrelnetwork,https://jibrel.network//careers.html
